Country;Year;Total
Kuwait;2012;2024698926
Kyrgyzstan;1990;2672525246
Kyrgyzstan;1991;2396781542
Kyrgyzstan;1992;2114294736
Kyrgyzstan;1993;1429268367
Kyrgyzstan;1994;9895345968
Kyrgyzstan;1995;6860834271
Kyrgyzstan;1996;7783466649
Kyrgyzstan;1997;7525901028
Kyrgyzstan;1998;7883643406
Kyrgyzstan;1999;6609061784
Kyrgyzstan;2000;6477690163
Kyrgyzstan;2001;6001683705
Kyrgyzstan;2002;6900355248
Kyrgyzstan;2003;768463879
Kyrgyzstan;2004;7638328333
Kyrgyzstan;2005;7508863875
Kyrgyzstan;2006;-2846743913
Kyrgyzstan;2007;-1984157701
Kyrgyzstan;2008;-122780749
Kyrgyzstan;2009;-2086681278
Kyrgyzstan;2010;-2880095066
Kyrgyzstan;2011;-1925189706
Kyrgyzstan;2012;-0238300345
Laos;1990;3022853014
Laos;1991;2767391008
Laos;1992;2796268401
Laos;1993;2798974995
Laos;1994;2832527588
Laos;1995;2845265582
Laos;1996;2866953733
Laos;1997;2852245684
Laos;1998;3016781235
Laos;1999;2932114386
Laos;2000;2878745137
Laos;2001;2783993509
Laos;2002;2935205481
Laos;2003;2879145252
Laos;2004;3302294224
Laos;2005;3121855396
Laos;2006;3353499616
Laos;2007;3696595237
Laos;2008;3280982458
Laos;2009;3437691479
Laos;2010;39694919
Laos;2011;3348249725
Laos;2012;3628130949
Latvia;1990;2051861819
Latvia;1991;1888165078
Latvia;1992;258552766
Latvia;1993;82164935
Latvia;1994;5415840403
Latvia;1995;3602509307
Latvia;1996;3638120439
Latvia;1997;3013173571
Latvia;1998;2639548703
Latvia;1999;1682015835
Latvia;2000;0959532967
Latvia;2001;9457989763
Latvia;2002;9671386559
Latvia;2003;9822363355
Latvia;2004;992159615
Latvia;2005;1006023895
Latvia;2006;-1895568438
Latvia;2007;-1599933822
Latvia;2008;-2026677206
Latvia;2009;-270530059
Latvia;2010;-1596259974
Latvia;2011;-2390767824
Latvia;2012;-3258355674
Lebanon;1990;738802603
Lebanon;1991;8876344383
Lebanon;1992;9248330736
Lebanon;1993;1332066509
Lebanon;1994;1456437744
Lebanon;1995;164197338
Lebanon;1996;1717292383
Lebanon;1997;1876533187
Lebanon;1998;1892289391
Lebanon;1999;1954039595
Lebanon;2000;1802690799
Lebanon;2001;1927136775
Lebanon;2002;1918855351
Lebanon;2003;1960290727
Lebanon;2004;2004019503
Lebanon;2005;1933845279
Lebanon;2006;1796405953
Lebanon;2007;1672209827
Lebanon;2008;2079714301
Lebanon;2009;2472280575
Lebanon;2010;2393953649
Lebanon;2011;244027013
Lebanon;2012;242962961
Lesotho;1990;185276816
Lesotho;1991;1818382261
Lesotho;1992;1975766363
Lesotho;1993;1959030464
Lesotho;1994;1954754565
Lesotho;1995;1901518666
Lesotho;1996;1826165132
Lesotho;1997;1794191599
Lesotho;1998;1784498065
Lesotho;1999;2189824531
Lesotho;2000;2135760997
Lesotho;2001;225984985
Lesotho;2002;1918208703
Lesotho;2003;2105977555
Lesotho;2004;1906756408
Lesotho;2005;2163495261
Lesotho;2006;2010279093
Lesotho;2007;2198422926
Lesotho;2008;2012536758
Lesotho;2009;2021100591
Lesotho;2010;2414654423
Lesotho;2011;2196386788
Lesotho;2012;2040379154
Liberia;1990;162395498
Liberia;1991;159967889
Liberia;1992;15996128
Liberia;1993;159946891
Liberia;1994;159769402
Liberia;1995;159867413
Liberia;1996;1602195166
Liberia;1997;1606642202
Liberia;1998;1614592638
Liberia;1999;1616913474
Liberia;2000;1621397509
Liberia;2001;162756921
Liberia;2002;162799771
Liberia;2003;1635057411
Liberia;2004;1644397312
Liberia;2005;1661098212
Liberia;2006;1664706362
Liberia;2007;1661471712
Liberia;2008;1660278662
Liberia;2009;1682455612
Liberia;2010;1692313762
Liberia;2011;1704253409
Liberia;2012;1686468256
Libya;1990;9540262283
Libya;1991;930397552
Libya;1992;9026355157
Libya;1993;9090218393
Libya;1994;962816223
Libya;1995;9832478467
Libya;1996;1007336263
Libya;1997;1005416638
Libya;1998;1020008514
Libya;1999;100853069
Libya;2000;1026914066
Libya;2001;1065954723
Libya;2002;110999912
Libya;2003;1136923358
Libya;2004;1175776775
Libya;2005;1234060612
Libya;2006;1258328307
Libya;2007;1248312221
Libya;2008;1319482896
Libya;2009;137960653
Libya;2010;1419097344
Libya;2011;1197998672
Libya;2012;1306048099
Lithuania;1990;3735499684
Lithuania;1991;3932214225
Lithuania;1992;3760413894
Lithuania;1993;2744579104
Lithuania;1994;2572915114
Lithuania;1995;2430154725
Lithuania;1996;2522624015
Lithuania;1997;2502160305
Lithuania;1998;2597517796
Lithuania;1999;2355757886
Lithuania;2000;2199753176
Lithuania;2001;2307274649
Lithuania;2002;2288406521
Lithuania;2003;2333949993
Lithuania;2004;2441765266
Lithuania;2005;2515055538
Lithuania;2006;2775652015
Lithuania;2007;2826160692
Lithuania;2008;278730677
Lithuania;2009;2564731647
Lithuania;2010;2667467924
Lithuania;2011;2635820806
Lithuania;2012;2659160688
Luxembourg;1990;1086943379
Luxembourg;1991;114069415
Luxembourg;1992;1108116921
Luxembourg;1993;1143798892
Luxembourg;1994;1061252064
Luxembourg;1995;8640716347
Luxembourg;1996;8729022972
Luxembourg;1997;8286641597
Luxembourg;1998;7694260223
Luxembourg;1999;8056534848
Luxembourg;2000;9148989473
Luxembourg;2001;9769501004
Luxembourg;2002;1059666454
Luxembourg;2003;1098273007
Luxembourg;2004;124327476
Luxembourg;2005;1265099113
Luxembourg;2006;1252439557
Luxembourg;2007;1203956601
Luxembourg;2008;1199117445
Luxembourg;2009;1138723089
Luxembourg;2010;1200006933
Luxembourg;2011;118858525
Luxembourg;2012;1117421367
FYR Macedonia;1990;1015439807
FYR Macedonia;1991;9883526651
FYR Macedonia;1992;1130169946
FYR Macedonia;1993;1084956303
FYR Macedonia;1994;108135866
FYR Macedonia;1995;1071130817
FYR Macedonia;1996;1226925952
FYR Macedonia;1997;1116017087
FYR Macedonia;1998;1191905823
FYR Macedonia;1999;1111020758
FYR Macedonia;2000;1085563093
FYR Macedonia;2001;1288429224
FYR Macedonia;2002;1236934355
FYR Macedonia;2003;1320555885
FYR Macedonia;2004;1308437816
FYR Macedonia;2005;1352959147
FYR Macedonia;2006;1236468687
FYR Macedonia;2007;1291590428
FYR Macedonia;2008;1271818369
FYR Macedonia;2009;121622551
FYR Macedonia;2010;120833125
FYR Macedonia;2011;1334337433
FYR Macedonia;2012;1233584016
Madagascar;1990;609403
Madagascar;1991;5892806445
Madagascar;1992;590992489
Madagascar;1993;5941011935
Madagascar;1994;593641138
Madagascar;1995;5948332825
Madagascar;1996;5998786786
Madagascar;1997;5966338547
Madagascar;1998;6058851109
Madagascar;1999;603216327
Madagascar;2000;5894221432
Madagascar;2001;4698557525
Madagascar;2002;4428566219
Madagascar;2003;4712837513
Madagascar;2004;4567125607
Madagascar;2005;4942877901
Madagascar;2006;5455893911
Madagascar;2007;5609480321
Madagascar;2008;5479827932
Madagascar;2009;5682649342
Madagascar;2010;5734088553
Madagascar;2011;5744855885
Madagascar;2012;5765325417
Malawi;1990;1612949391
Malawi;1991;1458708717
Malawi;1992;1404857844
Malawi;1993;1358443571
Malawi;1994;1265556497
Malawi;1995;1232244424
Malawi;1996;1256137651
Malawi;1997;1230320678
Malawi;1998;1251196704
Malawi;1999;1253644331
Malawi;2000;1246839558
Malawi;2001;1291920057
Malawi;2002;1315149356
Malawi;2003;1382607655
Malawi;2004;1348146954
Malawi;2005;1387286853
Malawi;2006;1300602879
Malawi;2007;1344756105
Malawi;2008;1421468931
Malawi;2009;1402012558
Malawi;2010;1523188384
Malawi;2011;1513677384
Malawi;2012;1658889583
Malaysia;1990;-139273965
Malaysia;1991;-1272336033
Malaysia;1992;-1170265636
Malaysia;1993;-1094812019
Malaysia;1994;-1007664262
Malaysia;1995;-8718029855
Malaysia;1996;-75119206
Malaysia;1997;-6299314545
Malaysia;1998;-536081569
Malaysia;1999;-4926686235
Malaysia;2000;-354870658
Malaysia;2001;3778212982
Malaysia;2002;3891952802
Malaysia;2003;3972068822
Malaysia;2004;4117445103
Malaysia;2005;4229866323
Malaysia;2006;3970575217
Malaysia;2007;4134174572
Malaysia;2008;4277418386
Malaysia;2009;4117033801
Malaysia;2010;4253217955
Malaysia;2011;4303342611
Malaysia;2012;4333344159
Maldives;1990;0197411823
Maldives;1991;021754615
Maldives;1992;0299968478
Maldives;1993;0265142805
Maldives;1994;0270621133
Maldives;1995;0327395461
Maldives;1996;0373102343
Maldives;1997;0422483226
Maldives;1998;0391246109
Maldives;1999;0524888991
Maldives;2000;0559603874
Maldives;2001;0640636223
Maldives;2002;0755958572
Maldives;2003;0666056921
Maldives;2004;084732127
Maldives;2005;077214562
Maldives;2006;0962464758
Maldives;2007;0995291896
Maldives;2008;1088287035
Maldives;2009;1150046173
Maldives;2010;1159919311
Maldives;2011;1190274122
Maldives;2012;1211222932
Mali;1990;2388138863
Mali;1991;2340272037
Mali;1992;2343910412
Mali;1993;2363233187
Mali;1994;2384837562
Mali;1995;2414888936
Mali;1996;2357652427
Mali;1997;2424820917
Mali;1998;2800664407
Mali;1999;2880943498
Mali;2000;2748342788
Mali;2001;287304608
Mali;2002;2796537572
Mali;2003;2760123665
Mali;2004;3157213757
Mali;2005;3101077649
Mali;2006;3136350338
Mali;2007;3195509426
Mali;2008;3415210114
Mali;2009;3351825403
Mali;2010;3479856891
Mali;2011;3599238115
Mali;2012;3524124339
Malta;1990;2538925867
Malta;1991;2441670664
Malta;1992;2416225462
Malta;1993;3054320259
Malta;1994;2772245057
Malta;1995;2644039854
Malta;1996;2605571669
Malta;1997;2762953483
Malta;1998;2694305297
Malta;1999;2735087112
Malta;2000;2465608926
Malta;2001;283259407
Malta;2002;2682119214
Malta;2003;2993874357
Malta;2004;3009789501
Malta;2005;3165154644
Malta;2006;3059758094
Malta;2007;3228731545
Malta;2008;3091524995
Malta;2009;2978268445
Malta;2010;3016261895
Malta;2011;3024842322
Malta;2012;310563275
Mauritania;1990;924246706
Mauritania;1991;939510585
Mauritania;1992;9419280641
Mauritania;1993;9584307431
Mauritania;1994;9629496222
Mauritania;1995;9503709012
Mauritania;1996;9864035816
Mauritania;1997;1008476862
Mauritania;1998;8503719423
Mauritania;1999;8974694227
Mauritania;2000;937524703
Mauritania;2001;9621371466
Mauritania;2002;9587561902
Mauritania;2003;9741776337
Mauritania;2004;1018098077
Mauritania;2005;1028386121
Mauritania;2006;9727064838
Mauritania;2007;1007436047
Mauritania;2008;9583120097
Mauritania;2009;1044388173
Mauritania;2010;1087747936
Mauritania;2011;1092996595
Mauritania;2012;1115839455
Mauritius;1990;2126925497
Mauritius;1991;2224266821
Mauritius;1992;2308158144
Mauritius;1993;2452859468
Mauritius;1994;2527640791
Mauritius;1995;2572692115
Mauritius;1996;2737033412
Mauritius;1997;2824744709
Mauritius;1998;3075936006
Mauritius;1999;3579457303
Mauritius;2000;38994086
Mauritius;2001;4185404316
Mauritius;2002;4273850033
Mauritius;2003;442481575
Mauritius;2004;4463701466
Mauritius;2005;4671157183
Mauritius;2006;4859310211
Mauritius;2007;499646324
Mauritius;2008;5096736268
Mauritius;2009;5082089297
Mauritius;2010;5352832325
Mauritius;2011;5390793123
Mauritius;2012;552090392
Mexico;1990;4770708819
Mexico;1991;4916058675
Mexico;1992;4975016732
Mexico;1993;5025834988
Mexico;1994;5284132304
Mexico;1995;515605502
Mexico;1996;5371304516
Mexico;1997;5593368991
Mexico;1998;5933391027
Mexico;1999;5849338102
Mexico;2000;6071776658
Mexico;2001;608421215
Mexico;2002;6220516301
Mexico;2003;6425045773
Mexico;2004;6522213545
Mexico;2005;6850375977
Mexico;2006;6958758461
Mexico;2007;7179964584
Mexico;2008;7263345428
Mexico;2009;7128935811
Mexico;2010;7287025255
Mexico;2011;7489358757
Mexico;2012;7489117962
Moldova;1990;3330111401
Moldova;1991;2735650025
Moldova;1992;2666206465
Moldova;1993;2207110697
Moldova;1994;1856157729
Moldova;1995;1651937161
Moldova;1996;1451293028
Moldova;1997;1321860496
Moldova;1998;1189123363
Moldova;1999;1031430831
Moldova;2000;963819698
Moldova;2001;1024584525
Moldova;2002;1042265153
Moldova;2003;109596178
Moldova;2004;1106570807
Moldova;2005;1132654634
Moldova;2006;1111436212
Moldova;2007;1095341989
Moldova;2008;1083703966
Moldova;2009;1074366944
Moldova;2010;1156213521
Moldova;2011;1166608644
Moldova;2012;1087739967
Mongolia;1990;5543305228
Mongolia;1991;5644798252
Mongolia;1992;5437158676
Mongolia;1993;53205715
Mongolia;1994;5146754523
Mongolia;1995;5226121347
Mongolia;1996;5108107022
Mongolia;1997;5598811497
Mongolia;1998;5245790572
Mongolia;1999;5239124246
Mongolia;2000;5515312921
Mongolia;2001;4943481056
Mongolia;2002;4928466192
Mongolia;2003;4670487727
Mongolia;2004;4702750862
Mongolia;2005;4781336397
Mongolia;2006;5518956336
Mongolia;2007;5710450675
Mongolia;2008;5713935214
Mongolia;2009;5581897553
Mongolia;2010;5220930693
Mongolia;2011;5529459012
Mongolia;2012;5911359131
Montenegro;1990;
Montenegro;1991;
Montenegro;1992;
Montenegro;1993;
Montenegro;1994;
Montenegro;1995;
Montenegro;1996;
Montenegro;1997;
Montenegro;1998;
Montenegro;1999;
Montenegro;2000;
Montenegro;2001;
Montenegro;2002;
Montenegro;2003;
Montenegro;2004;
Montenegro;2005;3324469246
Montenegro;2006;3934181346
Montenegro;2007;3685223446
Montenegro;2008;4074265546
Montenegro;2009;2944657646
Montenegro;2010;3581449746
Montenegro;2011;362411321
Montenegro;2012;3495356675
Morocco;1990;305326297
Morocco;1991;3149047825
Morocco;1992;327987388
Morocco;1993;3251185935
Morocco;1994;354157019
Morocco;1995;3613124245
Morocco;1996;368662426
Morocco;1997;3860192474
Morocco;1998;3940681089
Morocco;1999;4153727503
Morocco;2000;4251686718
Morocco;2001;4537431321
Morocco;2002;4692624525
Morocco;2003;4702485728
Morocco;2004;5116337932
Morocco;2005;5470345335
Morocco;2006;6591099578
Morocco;2007;6766249021
Morocco;2008;7030708064
Morocco;2009;7001845107
Morocco;2010;731579475
Morocco;2011;7706480277
Morocco;2012;7250918804
Mozambique;1990;5486078433
Mozambique;1991;5479824566
Mozambique;1992;5508436898
Mozambique;1993;554322563
Mozambique;1994;5536176763
Mozambique;1995;5592098895
Mozambique;1996;5676618745
Mozambique;1997;5480460594
Mozambique;1998;5735592644
Mozambique;1999;5624864094
Mozambique;2000;5405927743
Mozambique;2001;5681979301
Mozambique;2002;556625566
Mozambique;2003;6011630618
Mozambique;2004;5834411776
Mozambique;2005;6066335535
Mozambique;2006;5293067171
Mozambique;2007;5541802008
Mozambique;2008;5756386045
Mozambique;2009;5535506681
Mozambique;2010;5919910918
Mozambique;2011;5608570484
Mozambique;2012;5765541649
Myanmar;1990;1714804938
Myanmar;1991;1645829981
Myanmar;1992;1669451583
Myanmar;1993;1695118906
Myanmar;1994;1720037588
Myanmar;1995;1749772211
Myanmar;1996;1752909686
Myanmar;1997;1738425041
Myanmar;1998;1790449856
Myanmar;1999;1840808711
Myanmar;2000;1815084906
Myanmar;2001;153097795
Myanmar;2002;1537994893
Myanmar;2003;1611669876
Myanmar;2004;1730415219
Myanmar;2005;1690435763
Myanmar;2006;1721466538
Myanmar;2007;1843679353
Myanmar;2008;1717569729
Myanmar;2009;1798500104
Myanmar;2010;1844116099
Myanmar;2011;1756798745
Myanmar;2012;184711937
Namibia;1990;1527652195
Namibia;1991;1658803492
Namibia;1992;165496079
Namibia;1993;1656283087
Namibia;1994;1677402584
Namibia;1995;1689713882
Namibia;1996;1676717639
Namibia;1997;1662221797
Namibia;1998;1735300155
Namibia;1999;1722631313
Namibia;2000;180018247
Namibia;2001;1791799206
Namibia;2002;1692704942
Namibia;2003;1687325678
Namibia;2004;1729424414
Namibia;2005;1810565149
Namibia;2006;1903801939
Namibia;2007;1829297728
Namibia;2008;1784124517
Namibia;2009;1963402306
Namibia;2010;1925804496
Namibia;2011;2231149491
Namibia;2012;2249023687
Nauru;1990;0161095911
Nauru;1991;0157530408
Nauru;1992;0146636904
Nauru;1993;01430714
Nauru;1994;0135801897
Nauru;1995;0132196393
Nauru;1996;0124946904
Nauru;1997;0125025415
Nauru;1998;0121439926
Nauru;1999;0114190437
Nauru;2000;0106940948
Nauru;2001;0099710079
Nauru;2002;009614321
Nauru;2003;0088912342
Nauru;2004;0085345473
Nauru;2005;0092770604
Nauru;2006;0059905115
Nauru;2007;0060055626
Nauru;2008;0060206136
Nauru;2009;0056652647
Nauru;2010;0060427158
Nauru;2011;0056885361
Nauru;2012;0174391565
Nepal;1990;5315125313
Nepal;1991;5399992681
Nepal;1992;545548445
Nepal;1993;5605215618
Nepal;1994;5752091187
Nepal;1995;5928016755
Nepal;1996;6050866248
Nepal;1997;6173387141
Nepal;1998;6318291233
Nepal;1999;6515422926
Nepal;2000;6607899019
Nepal;2001;5996870674
Nepal;2002;5931788129
Nepal;2003;6023652984
Nepal;2004;604278204
Nepal;2005;6093719495
Nepal;2006;3429787982
Nepal;2007;3452908469
Nepal;2008;3579779156
Nepal;2009;3717996243
Nepal;2010;382735633
Nepal;2011;3915603274
Nepal;2012;4033761217
Netherlands;1990;2112032317
Netherlands;1991;2200953865
Netherlands;1992;2185387393
Netherlands;1993;2225234841
Netherlands;1994;2240253708
Netherlands;1995;2255496256
Netherlands;1996;2312494227
Netherlands;1997;2238951578
Netherlands;1998;2225386889
Netherlands;1999;2166661779
Netherlands;2000;217872169
Netherlands;2001;2227150059
Netherlands;2002;2210190688
Netherlands;2003;2240788037
Netherlands;2004;2247054906
Netherlands;2005;2188417335
Netherlands;2006;2155368838
Netherlands;2007;216958066
Netherlands;2008;2182999863
Netherlands;2009;2103370366
Netherlands;2010;2203841969
Netherlands;2011;208165878
Netherlands;2012;2075298992
New Zealand;1990;7667930998
New Zealand;1991;457579014
New Zealand;1992;4695293282
New Zealand;1993;4642556024
New Zealand;1994;4835729966
New Zealand;1995;4998671508
New Zealand;1996;506817785
New Zealand;1997;5321757392
New Zealand;1998;5189585934
New Zealand;1999;5401036476
New Zealand;2000;5507517018
New Zealand;2001;5699509254
New Zealand;2002;5805749691
New Zealand;2003;5939734927
New Zealand;2004;5872503363
New Zealand;2005;5934192799
New Zealand;2006;5955621296
New Zealand;2007;5833394193
New Zealand;2008;586057089
New Zealand;2009;5612920587
New Zealand;2010;5609719484
New Zealand;2011;5584162358
New Zealand;2012;5847313699
Nicaragua;1990;3841952023
Nicaragua;1991;3666583677
Nicaragua;1992;3753679331
Nicaragua;1993;3814488785
Nicaragua;1994;3847429239
Nicaragua;1995;3793871693
Nicaragua;1996;3798477071
Nicaragua;1997;3875149249
Nicaragua;1998;3966780627
Nicaragua;1999;4017276805
Nicaragua;2000;4070617783
Nicaragua;2001;4076892949
Nicaragua;2002;4121588916
Nicaragua;2003;4236425282
Nicaragua;2004;4168486249
Nicaragua;2005;4220934615
Nicaragua;2006;4230778196
Nicaragua;2007;4247037777
Nicaragua;2008;4233492358
Nicaragua;2009;4256355339
Nicaragua;2010;427958152
Nicaragua;2011;4315837203
Nicaragua;2012;4270085086
Niger;1990;184184173
Niger;1991;1837539495
Niger;1992;1883317259
Niger;1993;1940338024
Niger;1994;1990355589
Niger;1995;2045638153
Niger;1996;2112992335
Niger;1997;2153047716
Niger;1998;2242480297
Niger;1999;2292383078
Niger;2000;233883346
Niger;2001;1931209223
Niger;2002;1996844186
Niger;2003;206656775
Niger;2004;2132782713
Niger;2005;2199590876
Niger;2006;2115293315
Niger;2007;2214206754
Niger;2008;2308982993
Niger;2009;2422702432
Niger;2010;2524036272
Niger;2011;2494253983
Niger;2012;2609724895
Nigeria;1990;3857586838
Nigeria;1991;3917885141
Nigeria;1992;4033725044
Nigeria;1993;4029772307
Nigeria;1994;400689639
Nigeria;1995;4031688172
Nigeria;1996;4135376912
Nigeria;1997;4125741852
Nigeria;1998;4132152773
Nigeria;1999;4136541353
Nigeria;2000;4203556513
Nigeria;2001;4392758197
Nigeria;2002;4379190841
Nigeria;2003;4471473766
Nigeria;2004;453444171
Nigeria;2005;4715650014
Nigeria;2006;4631016627
Nigeria;2007;4593980761
Nigeria;2008;4571257134
Nigeria;2009;4382612767
Nigeria;2010;459055444
Nigeria;2011;4746764317
Nigeria;2012;4748562094
Niue;1990;0054342369
Niue;1991;0053774957
Niue;1992;0053197545
Niue;1993;0052600133
Niue;1994;0052062721
Niue;1995;0055129309
Niue;1996;0056011279
Niue;1997;0056893249
Niue;1998;005775522
Niue;1999;005862719
Niue;2000;005950916
Niue;2001;0060915759
Niue;2002;0065916359
Niue;2003;0067252958
Niue;2004;0068589558
Niue;2005;0069956157
Niue;2006;0064713682
Niue;2007;0066521206
Niue;2008;0068318731
Niue;2009;0070126256
Niue;2010;007192378
Niue;2011;0083270199
Niue;2012;0087144617
Norway;1990;3555932787
Norway;1991;3041173278
Norway;1992;3313913169
Norway;1993;337952106
Norway;1994;3486214751
Norway;1995;3418442442
Norway;1996;3490490987
Norway;1997;3654528932
Norway;1998;3824557278
Norway;1999;3993650023
Norway;2000;3510310368
Norway;2001;2517530507
Norway;2002;2412972846
Norway;2003;2665059384
Norway;2004;2649338723
Norway;2005;2483769862
Norway;2006;2804693627
Norway;2007;2801361592
Norway;2008;2688584558
Norway;2009;2565608723
Norway;2010;2755635688
Norway;2011;2560979454
Norway;2012;2410374941
Oman;1990;3981406951
Oman;1991;4540875589
Oman;1992;4557522427
Oman;1993;4619068065
Oman;1994;4734617903
Oman;1995;5045344742
Oman;1996;5190278069
Oman;1997;5451115397
Oman;1998;5578116925
Oman;1999;6009605853
Oman;2000;6311152581
Oman;2001;6537073017
Oman;2002;6627513254
Oman;2003;6651566091
Oman;2004;6558447727
Oman;2005;6613259564
Oman;2006;7549388041
Oman;2007;8041212918
Oman;2008;9004800995
Oman;2009;9586894472
Oman;2010;9995819749
Oman;2011;1081109248
Oman;2012;1093174241
Pakistan;1990;1827324488
Pakistan;1991;1796685134
Pakistan;1992;187534946
Pakistan;1993;1955950307
Pakistan;1994;2014386173
Pakistan;1995;211113808
Pakistan;1996;2209936939
Pakistan;1997;2272524879
Pakistan;1998;2316143638
Pakistan;1999;2439120717
Pakistan;2000;2457106497
Pakistan;2001;2484889801
Pakistan;2002;2546327806
Pakistan;2003;262817069
Pakistan;2004;2799320874
Pakistan;2005;2884220459
Pakistan;2006;3087106824
Pakistan;2007;3251987489
Pakistan;2008;3284242694
Pakistan;2009;339967826
Pakistan;2010;3346139545
Pakistan;2011;341363751
Pakistan;2012;3416455527
Palau;1990;
Palau;1991;
Palau;1992;-00109914
Palau;1993;-0014351608
Palau;1994;-0023727816
Palau;1995;-0039150024
Palau;1996;0032770068
Palau;1997;-006383384
Palau;1998;0033512253
Palau;1999;0033888345
Palau;2000;-0062715563
Palau;2001;0100369391
Palau;2002;0003622345
Palau;2003;0108153299
Palau;2004;0007742253
Palau;2005;0108619206
Palau;2006;0217282852
Palau;2007;0224842498
Palau;2008;0225074144
Palau;2009;022530579
Palau;2010;0232865435
Palau;2011;0279343348
Palau;2012;
Panama;1990;2748870916
Panama;1991;2651392699
Panama;1992;2715803683
Panama;1993;2741927066
Panama;1994;2768905249
Panama;1995;2802633032
Panama;1996;2820950848
Panama;1997;2831014864
Panama;1998;294970388
Panama;1999;2877827496
Panama;2000;2906127112
Panama;2001;1769582161
Panama;2002;169730601
Panama;2003;1708781459
Panama;2004;1732977708
Panama;2005;1893304956
Panama;2006;1930551176
Panama;2007;1912270395
Panama;2008;1927833814
Panama;2009;2076037833
Panama;2010;2131961653
Panama;2011;2226758849
Panama;2012;2205084246
Papua New Guinea;1990;9710767988
Papua New Guinea;1991;9722694866
Papua New Guinea;1992;9805919945
Papua New Guinea;1993;9883309823
Papua New Guinea;1994;9985094102
Papua New Guinea;1995;1005603418
Papua New Guinea;1996;9831598981
Papua New Guinea;1997;1233566018
Papua New Guinea;1998;9897653184
Papua New Guinea;1999;9834761386
Papua New Guinea;2000;9824039187
Papua New Guinea;2001;9850580459
Papua New Guinea;2002;1014967293
Papua New Guinea;2003;10006452
Papua New Guinea;2004;1051495627
Papua New Guinea;2005;9903765744
Papua New Guinea;2006;1025607224
Papua New Guinea;2007;1025531733
Papua New Guinea;2008;1023060002
Papua New Guinea;2009;1020019031
Papua New Guinea;2010;1024580301
Papua New Guinea;2011;1017174859
Papua New Guinea;2012;9992147379
Paraguay;1990;9294502083
Paraguay;1991;9144755257
Paraguay;1992;9252812432
Paraguay;1993;9449651806
Paraguay;1994;961511218
Paraguay;1995;9806178754
Paraguay;1996;9785220527
Paraguay;1997;99015311
Paraguay;1998;9928321873
Paraguay;1999;1022049485
Paraguay;2000;9756857419
Paraguay;2001;1010282947
Paraguay;2002;1013918573
Paraguay;2003;1035770478
Paraguay;2004;1019314104
Paraguay;2005;1031277049
Paraguay;2006;1024062532
Paraguay;2007;1063761034
Paraguay;2008;1035553837
Paraguay;2009;105332524
Paraguay;2010;1079307942
Paraguay;2011;1094061477
Paraguay;2012;1109796333
Peru;1990;1105354059
Peru;1991;8845128909
Peru;1992;8938196825
Peru;1993;9085582141
Peru;1994;9296400857
Peru;1995;9714155373
Peru;1996;1002427764
Peru;1997;101534909
Peru;1998;1016237836
Peru;1999;1056396763
Peru;2000;1059351869
Peru;2001;103788098
Peru;2002;105744331
Peru;2003;10581155
Peru;2004;1104508651
Peru;2005;1123379581
Peru;2006;1383974855
Peru;2007;1420258229
Peru;2008;1473060123
Peru;2009;1512016936
Peru;2010;155766933
Peru;2011;1585160777
Peru;2012;1594984521
Philippines;1990;103300058
Philippines;1991;8360455674
Philippines;1992;8658792344
Philippines;1993;9193920613
Philippines;1994;9947091083
Philippines;1995;1115828415
Philippines;1996;1201064203
Philippines;1997;128899577
Philippines;1998;1234630498
Philippines;1999;1280495585
Philippines;2000;1299077293
Philippines;2001;12910301
Philippines;2002;1313972766
Philippines;2003;1346669733
Philippines;2004;1384284019
Philippines;2005;1402096766
Philippines;2006;1332373446
Philippines;2007;1392179327
Philippines;2008;1427403367
Philippines;2009;1453779548
Philippines;2010;1520168368
Philippines;2011;1536215047
Philippines;2012;1575930717
Poland;1990;4019777634
Poland;1991;395160219
Poland;1992;3846360785
Poland;1993;384788634
Poland;1994;3807105955
Poland;1995;3817146591
Poland;1996;3962815354
Poland;1997;3864501156
Poland;1998;3607119419
Poland;1999;3497035202
Poland;2000;3357201065
Poland;2001;3173193306
Poland;2002;3060618367
Poland;2003;3177685548
Poland;2004;320892635
Poland;2005;3210280531
Poland;2006;333446694
Poland;2007;3337263529
Poland;2008;3279296998
Poland;2009;3139254468
Poland;2010;3311434277
Poland;2011;326732886
Poland;2012;3220662265
Portugal;1990;595062785
Portugal;1991;6012748019
Portugal;1992;6410662988
Portugal;1993;6293157558
Portugal;1994;6488297927
Portugal;1995;6857084696
Portugal;1996;6712248197
Portugal;1997;6951310897
Portugal;1998;7439067997
Portugal;1999;8109976698
Portugal;2000;8057266998
Portugal;2001;8011005736
Portugal;2002;8444348474
Portugal;2003;7966868412
Portugal;2004;810711435
Portugal;2005;8465415088
Portugal;2006;778848456
Portugal;2007;7828630232
Portugal;2008;7327214704
Portugal;2009;7266245376
Portugal;2010;6746268848
Portugal;2011;6710009472
Portugal;2012;6847807696
Qatar;1990;1601183839
Qatar;1991;1823815847
Qatar;1992;1847759256
Qatar;1993;1940952864
Qatar;1994;2029709473
Qatar;1995;2112371481
Qatar;1996;2224641648
Qatar;1997;2410119215
Qatar;1998;2570899782
Qatar;1999;2799306348
Qatar;2000;2733347315
Qatar;2001;292346461
Qatar;2002;3349248506
Qatar;2003;3518403401
Qatar;2004;3880657096
